id,top_color,bottom_color,dress_type,pattern,skin_tone,body_type,fabric,accessories,occasion,recommended_outfit
1020,green,brown,Shift,plain,dark,pear,linen,"['necklace', 'bracelet']",casual,"green top with brown bottom, Shift dress with plain pattern"
1021,green,brown,Fit-and-Flare,floral,dark,pear,cotton,"['necklace', 'bracelet']",office,"green top with brown bottom, Fit-and-Flare dress with floral pattern"
1022,green,brown,Fit-and-Flare,polka dots,dark,pear,cotton,"['necklace', 'bracelet']",formal,"green top with brown bottom, Fit-and-Flare dress with polka dots pattern"
1023,green,brown,Fit-and-Flare,plain,dark,pear,cotton,"['necklace', 'bracelet']",party,"green top with brown bottom, Fit-and-Flare dress with plain pattern"
1024,green,brown,Maxi,floral,dark,pear,silk,"['necklace', 'bracelet']",evening,"green top with brown bottom, Maxi dress with floral pattern"
1025,green,brown,Maxi,polka dots,dark,pear,silk,"['necklace', 'bracelet']",weekend,"green top with brown bottom, Maxi dress with polka dots pattern"
1026,green,brown,Maxi,plain,dark,pear,silk,"['necklace', 'bracelet']",casual,"green top with brown bottom, Maxi dress with plain pattern"
1027,navy,white,Shift,floral,dark,pear,linen,"['necklace', 'bracelet']",office,"navy top with white bottom, Shift dress with floral pattern"
1028,navy,white,Shift,polka dots,dark,pear,linen,"['necklace', 'bracelet']",formal,"navy top with white bottom, Shift dress with polka dots pattern"
1029,navy,white,Shift,plain,dark,pear,linen,"['necklace', 'bracelet']",party,"navy top with white bottom, Shift dress with plain pattern"
1030,navy,white,Fit-and-Flare,floral,dark,pear,cotton,"['necklace', 'bracelet']",evening,"navy top with white bottom, Fit-and-Flare dress with floral pattern"
1031,navy,white,Fit-and-Flare,polka dots,dark,pear,cotton,"['necklace', 'bracelet']",weekend,"navy top with white bottom, Fit-and-Flare dress with polka dots pattern"
1032,navy,white,Fit-and-Flare,plain,dark,pear,cotton,"['necklace', 'bracelet']",casual,"navy top with white bottom, Fit-and-Flare dress with plain pattern"
1033,navy,white,Maxi,floral,dark,pear,silk,"['necklace', 'bracelet']",office,"navy top with white bottom, Maxi dress with floral pattern"
1034,navy,white,Maxi,polka dots,dark,pear,silk,"['necklace', 'bracelet']",formal,"navy top with white bottom, Maxi dress with polka dots pattern"
1035,navy,white,Maxi,plain,dark,pear,silk,"['necklace', 'bracelet']",party,"navy top with white bottom, Maxi dress with plain pattern"
1036,navy,grey,Shift,floral,dark,pear,linen,"['necklace', 'bracelet']",evening,"navy top with grey bottom, Shift dress with floral pattern"
1037,navy,grey,Shift,polka dots,dark,pear,linen,"['necklace', 'bracelet']",weekend,"navy top with grey bottom, Shift dress with polka dots pattern"
1038,navy,grey,Shift,plain,dark,pear,linen,"['necklace', 'bracelet']",casual,"navy top with grey bottom, Shift dress with plain pattern"
1039,navy,grey,Fit-and-Flare,floral,dark,pear,cotton,"['necklace', 'bracelet']",office,"navy top with grey bottom, Fit-and-Flare dress with floral pattern"
1040,navy,grey,Fit-and-Flare,polka dots,dark,pear,cotton,"['necklace', 'bracelet']",formal,"navy top with grey bottom, Fit-and-Flare dress with polka dots pattern"
1041,navy,grey,Fit-and-Flare,plain,dark,pear,cotton,"['necklace', 'bracelet']",party,"navy top with grey bottom, Fit-and-Flare dress with plain pattern"
1042,navy,grey,Maxi,floral,dark,pear,silk,"['necklace', 'bracelet']",evening,"navy top with grey bottom, Maxi dress with floral pattern"
1043,navy,grey,Maxi,polka dots,dark,pear,silk,"['necklace', 'bracelet']",weekend,"navy top with grey bottom, Maxi dress with polka dots pattern"
1044,navy,grey,Maxi,plain,dark,pear,silk,"['necklace', 'bracelet']",casual,"navy top with grey bottom, Maxi dress with plain pattern"
1045,black,grey,Shift,floral,dark,pear,linen,"['necklace', 'bracelet']",office,"black top with grey bottom, Shift dress with floral pattern"
1046,black,grey,Shift,polka dots,dark,pear,linen,"['necklace', 'bracelet']",formal,"black top with grey bottom, Shift dress with polka dots pattern"
1047,black,grey,Shift,plain,dark,pear,linen,"['necklace', 'bracelet']",party,"black top with grey bottom, Shift dress with plain pattern"
1048,black,grey,Fit-and-Flare,floral,dark,pear,cotton,"['necklace', 'bracelet']",evening,"black top with grey bottom, Fit-and-Flare dress with floral pattern"
1049,black,grey,Fit-and-Flare,polka dots,dark,pear,cotton,"['necklace', 'bracelet']",weekend,"black top with grey bottom, Fit-and-Flare dress with polka dots pattern"
1050,black,grey,Fit-and-Flare,plain,dark,pear,cotton,"['necklace', 'bracelet']",casual,"black top with grey bottom, Fit-and-Flare dress with plain pattern"
1051,black,grey,Maxi,floral,dark,pear,silk,"['necklace', 'bracelet']",office,"black top with grey bottom, Maxi dress with floral pattern"
1052,black,grey,Maxi,polka dots,dark,pear,silk,"['necklace', 'bracelet']",formal,"black top with grey bottom, Maxi dress with polka dots pattern"
1053,black,grey,Maxi,plain,dark,pear,silk,"['necklace', 'bracelet']",party,"black top with grey bottom, Maxi dress with plain pattern"
1054,black,white,Shift,floral,dark,pear,linen,"['necklace', 'bracelet']",evening,"black top with white bottom, Shift dress with floral pattern"
1055,black,white,Shift,polka dots,dark,pear,linen,"['necklace', 'bracelet']",weekend,"black top with white bottom, Shift dress with polka dots pattern"
1056,black,white,Shift,plain,dark,pear,linen,"['necklace', 'bracelet']",casual,"black top with white bottom, Shift dress with plain pattern"
1057,black,white,Fit-and-Flare,floral,dark,pear,cotton,"['necklace', 'bracelet']",office,"black top with white bottom, Fit-and-Flare dress with floral pattern"
1058,black,white,Fit-and-Flare,polka dots,dark,pear,cotton,"['necklace', 'bracelet']",formal,"black top with white bottom, Fit-and-Flare dress with polka dots pattern"
1059,black,white,Fit-and-Flare,plain,dark,pear,cotton,"['necklace', 'bracelet']",party,"black top with white bottom, Fit-and-Flare dress with plain pattern"
1060,black,white,Maxi,floral,dark,pear,silk,"['necklace', 'bracelet']",evening,"black top with white bottom, Maxi dress with floral pattern"
1061,black,white,Maxi,polka dots,dark,pear,silk,"['necklace', 'bracelet']",weekend,"black top with white bottom, Maxi dress with polka dots pattern"
1062,black,white,Maxi,plain,dark,pear,silk,"['necklace', 'bracelet']",casual,"black top with white bottom, Maxi dress with plain pattern"
1063,orange,white,Shift,floral,dark,pear,linen,"['necklace', 'bracelet']",office,"orange top with white bottom, Shift dress with floral pattern"
1064,orange,white,Shift,polka dots,dark,pear,linen,"['necklace', 'bracelet']",formal,"orange top with white bottom, Shift dress with polka dots pattern"
1065,orange,white,Shift,plain,dark,pear,linen,"['necklace', 'bracelet']",party,"orange top with white bottom, Shift dress with plain pattern"
1066,orange,white,Fit-and-Flare,floral,dark,pear,cotton,"['necklace', 'bracelet']",evening,"orange top with white bottom, Fit-and-Flare dress with floral pattern"
1067,orange,white,Fit-and-Flare,polka dots,dark,pear,cotton,"['necklace', 'bracelet']",weekend,"orange top with white bottom, Fit-and-Flare dress with polka dots pattern"
1068,orange,white,Fit-and-Flare,plain,dark,pear,cotton,"['necklace', 'bracelet']",casual,"orange top with white bottom, Fit-and-Flare dress with plain pattern"
1069,orange,white,Maxi,floral,dark,pear,silk,"['necklace', 'bracelet']",office,"orange top with white bottom, Maxi dress with floral pattern"
1070,orange,white,Maxi,polka dots,dark,pear,silk,"['necklace', 'bracelet']",formal,"orange top with white bottom, Maxi dress with polka dots pattern"
1071,orange,white,Maxi,plain,dark,pear,silk,"['necklace', 'bracelet']",party,"orange top with white bottom, Maxi dress with plain pattern"
1072,orange,beige,Shift,floral,dark,pear,linen,"['necklace', 'bracelet']",evening,"orange top with beige bottom, Shift dress with floral pattern"
1073,orange,beige,Shift,polka dots,dark,pear,linen,"['necklace', 'bracelet']",weekend,"orange top with beige bottom, Shift dress with polka dots pattern"
1074,orange,beige,Shift,plain,dark,pear,linen,"['necklace', 'bracelet']",casual,"orange top with beige bottom, Shift dress with plain pattern"
1075,orange,beige,Fit-and-Flare,floral,dark,pear,cotton,"['necklace', 'bracelet']",office,"orange top with beige bottom, Fit-and-Flare dress with floral pattern"
1076,orange,beige,Fit-and-Flare,polka dots,dark,pear,cotton,"['necklace', 'bracelet']",formal,"orange top with beige bottom, Fit-and-Flare dress with polka dots pattern"
1077,orange,beige,Fit-and-Flare,plain,dark,pear,cotton,"['necklace', 'bracelet']",party,"orange top with beige bottom, Fit-and-Flare dress with plain pattern"
1078,orange,beige,Maxi,floral,dark,pear,silk,"['necklace', 'bracelet']",evening,"orange top with beige bottom, Maxi dress with floral pattern"
1079,orange,beige,Maxi,polka dots,dark,pear,silk,"['necklace', 'bracelet']",weekend,"orange top with beige bottom, Maxi dress with polka dots pattern"
1080,orange,beige,Maxi,plain,dark,pear,silk,"['necklace', 'bracelet']",casual,"orange top with beige bottom, Maxi dress with plain pattern"
1081,red,black,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",office,"red top with black bottom, Empire dress with striped pattern"
1082,red,black,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",formal,"red top with black bottom, Empire dress with geometric pattern"
1083,red,black,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",party,"red top with black bottom, Empire dress with plain pattern"
1084,red,black,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",evening,"red top with black bottom, Sheath dress with striped pattern"
1085,red,black,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",weekend,"red top with black bottom, Sheath dress with geometric pattern"
1086,red,black,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",casual,"red top with black bottom, Sheath dress with plain pattern"
1087,red,black,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",office,"red top with black bottom, Bodycon dress with striped pattern"
1088,red,black,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",formal,"red top with black bottom, Bodycon dress with geometric pattern"
1089,red,black,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",party,"red top with black bottom, Bodycon dress with plain pattern"
1090,red,white,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",evening,"red top with white bottom, Empire dress with striped pattern"
1091,red,white,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",weekend,"red top with white bottom, Empire dress with geometric pattern"
1092,red,white,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",casual,"red top with white bottom, Empire dress with plain pattern"
1093,red,white,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",office,"red top with white bottom, Sheath dress with striped pattern"
1094,red,white,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",formal,"red top with white bottom, Sheath dress with geometric pattern"
1095,red,white,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",party,"red top with white bottom, Sheath dress with plain pattern"
1096,red,white,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",evening,"red top with white bottom, Bodycon dress with striped pattern"
1097,red,white,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",weekend,"red top with white bottom, Bodycon dress with geometric pattern"
1098,red,white,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",casual,"red top with white bottom, Bodycon dress with plain pattern"
1099,green,beige,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",office,"green top with beige bottom, Empire dress with striped pattern"
1100,green,beige,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",formal,"green top with beige bottom, Empire dress with geometric pattern"
1101,green,beige,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",party,"green top with beige bottom, Empire dress with plain pattern"
1102,green,beige,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",evening,"green top with beige bottom, Sheath dress with striped pattern"
1103,green,beige,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",weekend,"green top with beige bottom, Sheath dress with geometric pattern"
1104,green,beige,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",casual,"green top with beige bottom, Sheath dress with plain pattern"
1105,green,beige,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",office,"green top with beige bottom, Bodycon dress with striped pattern"
1106,green,beige,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",formal,"green top with beige bottom, Bodycon dress with geometric pattern"
1107,green,beige,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",party,"green top with beige bottom, Bodycon dress with plain pattern"
1108,green,brown,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",evening,"green top with brown bottom, Empire dress with striped pattern"
1109,green,brown,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",weekend,"green top with brown bottom, Empire dress with geometric pattern"
1110,green,brown,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",casual,"green top with brown bottom, Empire dress with plain pattern"
1111,green,brown,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",office,"green top with brown bottom, Sheath dress with striped pattern"
1112,green,brown,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",formal,"green top with brown bottom, Sheath dress with geometric pattern"
1113,green,brown,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",party,"green top with brown bottom, Sheath dress with plain pattern"
1114,green,brown,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",evening,"green top with brown bottom, Bodycon dress with striped pattern"
1115,green,brown,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",weekend,"green top with brown bottom, Bodycon dress with geometric pattern"
1116,green,brown,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",casual,"green top with brown bottom, Bodycon dress with plain pattern"
1117,navy,white,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",office,"navy top with white bottom, Empire dress with striped pattern"
1118,navy,white,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",formal,"navy top with white bottom, Empire dress with geometric pattern"
1119,navy,white,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",party,"navy top with white bottom, Empire dress with plain pattern"
1120,navy,white,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",evening,"navy top with white bottom, Sheath dress with striped pattern"
1121,navy,white,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",weekend,"navy top with white bottom, Sheath dress with geometric pattern"
1122,navy,white,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",casual,"navy top with white bottom, Sheath dress with plain pattern"
1123,navy,white,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",office,"navy top with white bottom, Bodycon dress with striped pattern"
1124,navy,white,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",formal,"navy top with white bottom, Bodycon dress with geometric pattern"
1125,navy,white,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",party,"navy top with white bottom, Bodycon dress with plain pattern"
1126,navy,grey,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",evening,"navy top with grey bottom, Empire dress with striped pattern"
1127,navy,grey,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",weekend,"navy top with grey bottom, Empire dress with geometric pattern"
1128,navy,grey,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",casual,"navy top with grey bottom, Empire dress with plain pattern"
1129,navy,grey,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",office,"navy top with grey bottom, Sheath dress with striped pattern"
1130,navy,grey,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",formal,"navy top with grey bottom, Sheath dress with geometric pattern"
1131,navy,grey,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",party,"navy top with grey bottom, Sheath dress with plain pattern"
1132,navy,grey,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",evening,"navy top with grey bottom, Bodycon dress with striped pattern"
1133,navy,grey,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",weekend,"navy top with grey bottom, Bodycon dress with geometric pattern"
1134,navy,grey,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",casual,"navy top with grey bottom, Bodycon dress with plain pattern"
1135,black,grey,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",office,"black top with grey bottom, Empire dress with striped pattern"
1136,black,grey,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",formal,"black top with grey bottom, Empire dress with geometric pattern"
1137,black,grey,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",party,"black top with grey bottom, Empire dress with plain pattern"
1138,black,grey,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",evening,"black top with grey bottom, Sheath dress with striped pattern"
1139,black,grey,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",weekend,"black top with grey bottom, Sheath dress with geometric pattern"
1140,black,grey,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",casual,"black top with grey bottom, Sheath dress with plain pattern"
1141,black,grey,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",office,"black top with grey bottom, Bodycon dress with striped pattern"
1142,black,grey,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",formal,"black top with grey bottom, Bodycon dress with geometric pattern"
1143,black,grey,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",party,"black top with grey bottom, Bodycon dress with plain pattern"
1144,black,white,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",evening,"black top with white bottom, Empire dress with striped pattern"
1145,black,white,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",weekend,"black top with white bottom, Empire dress with geometric pattern"
1146,black,white,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",casual,"black top with white bottom, Empire dress with plain pattern"
1147,black,white,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",office,"black top with white bottom, Sheath dress with striped pattern"
1148,black,white,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",formal,"black top with white bottom, Sheath dress with geometric pattern"
1149,black,white,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",party,"black top with white bottom, Sheath dress with plain pattern"
1150,black,white,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",evening,"black top with white bottom, Bodycon dress with striped pattern"
1151,black,white,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",weekend,"black top with white bottom, Bodycon dress with geometric pattern"
1152,black,white,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",casual,"black top with white bottom, Bodycon dress with plain pattern"
1153,orange,white,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",office,"orange top with white bottom, Empire dress with striped pattern"
1154,orange,white,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",formal,"orange top with white bottom, Empire dress with geometric pattern"
1155,orange,white,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",party,"orange top with white bottom, Empire dress with plain pattern"
1156,orange,white,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",evening,"orange top with white bottom, Sheath dress with striped pattern"
1157,orange,white,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",weekend,"orange top with white bottom, Sheath dress with geometric pattern"
1158,orange,white,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",casual,"orange top with white bottom, Sheath dress with plain pattern"
1159,orange,white,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",office,"orange top with white bottom, Bodycon dress with striped pattern"
1160,orange,white,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",formal,"orange top with white bottom, Bodycon dress with geometric pattern"
1161,orange,white,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",party,"orange top with white bottom, Bodycon dress with plain pattern"
1162,orange,beige,Empire,striped,dark,apple,cotton,"['necklace', 'bracelet']",evening,"orange top with beige bottom, Empire dress with striped pattern"
1163,orange,beige,Empire,geometric,dark,apple,cotton,"['necklace', 'bracelet']",weekend,"orange top with beige bottom, Empire dress with geometric pattern"
1164,orange,beige,Empire,plain,dark,apple,cotton,"['necklace', 'bracelet']",casual,"orange top with beige bottom, Empire dress with plain pattern"
1165,orange,beige,Sheath,striped,dark,apple,linen,"['necklace', 'bracelet']",office,"orange top with beige bottom, Sheath dress with striped pattern"
1166,orange,beige,Sheath,geometric,dark,apple,linen,"['necklace', 'bracelet']",formal,"orange top with beige bottom, Sheath dress with geometric pattern"
1167,orange,beige,Sheath,plain,dark,apple,linen,"['necklace', 'bracelet']",party,"orange top with beige bottom, Sheath dress with plain pattern"
1168,orange,beige,Bodycon,striped,dark,apple,silk,"['necklace', 'bracelet']",evening,"orange top with beige bottom, Bodycon dress with striped pattern"
1169,orange,beige,Bodycon,geometric,dark,apple,silk,"['necklace', 'bracelet']",weekend,"orange top with beige bottom, Bodycon dress with geometric pattern"
1170,orange,beige,Bodycon,plain,dark,apple,silk,"['necklace', 'bracelet']",casual,"orange top with beige bottom, Bodycon dress with plain pattern"
1171,red,black,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"red top with black bottom, Sheath dress with bold pattern"
1172,red,black,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"red top with black bottom, Sheath dress with stripes pattern"
1173,red,black,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"red top with black bottom, Sheath dress with floral pattern"
1174,red,black,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"red top with black bottom, Shift dress with bold pattern"
1175,red,black,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"red top with black bottom, Shift dress with stripes pattern"
1176,red,black,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"red top with black bottom, Shift dress with floral pattern"
1177,red,black,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",office,"red top with black bottom, Ballgown dress with bold pattern"
1178,red,black,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",formal,"red top with black bottom, Ballgown dress with stripes pattern"
1179,red,black,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",party,"red top with black bottom, Ballgown dress with floral pattern"
1180,red,white,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"red top with white bottom, Sheath dress with bold pattern"
1181,red,white,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"red top with white bottom, Sheath dress with stripes pattern"
1182,red,white,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"red top with white bottom, Sheath dress with floral pattern"
1183,red,white,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"red top with white bottom, Shift dress with bold pattern"
1184,red,white,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"red top with white bottom, Shift dress with stripes pattern"
1185,red,white,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"red top with white bottom, Shift dress with floral pattern"
1186,red,white,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",evening,"red top with white bottom, Ballgown dress with bold pattern"
1187,red,white,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",weekend,"red top with white bottom, Ballgown dress with stripes pattern"
1188,red,white,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",casual,"red top with white bottom, Ballgown dress with floral pattern"
1189,green,beige,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"green top with beige bottom, Sheath dress with bold pattern"
1190,green,beige,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"green top with beige bottom, Sheath dress with stripes pattern"
1191,green,beige,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"green top with beige bottom, Sheath dress with floral pattern"
1192,green,beige,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"green top with beige bottom, Shift dress with bold pattern"
1193,green,beige,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"green top with beige bottom, Shift dress with stripes pattern"
1194,green,beige,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"green top with beige bottom, Shift dress with floral pattern"
1195,green,beige,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",office,"green top with beige bottom, Ballgown dress with bold pattern"
1196,green,beige,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",formal,"green top with beige bottom, Ballgown dress with stripes pattern"
1197,green,beige,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",party,"green top with beige bottom, Ballgown dress with floral pattern"
1198,green,brown,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"green top with brown bottom, Sheath dress with bold pattern"
1199,green,brown,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"green top with brown bottom, Sheath dress with stripes pattern"
1200,green,brown,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"green top with brown bottom, Sheath dress with floral pattern"
1201,green,brown,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"green top with brown bottom, Shift dress with bold pattern"
1202,green,brown,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"green top with brown bottom, Shift dress with stripes pattern"
1203,green,brown,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"green top with brown bottom, Shift dress with floral pattern"
1204,green,brown,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",evening,"green top with brown bottom, Ballgown dress with bold pattern"
1205,green,brown,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",weekend,"green top with brown bottom, Ballgown dress with stripes pattern"
1206,green,brown,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",casual,"green top with brown bottom, Ballgown dress with floral pattern"
1207,navy,white,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"navy top with white bottom, Sheath dress with bold pattern"
1208,navy,white,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"navy top with white bottom, Sheath dress with stripes pattern"
1209,navy,white,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"navy top with white bottom, Sheath dress with floral pattern"
1210,navy,white,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"navy top with white bottom, Shift dress with bold pattern"
1211,navy,white,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"navy top with white bottom, Shift dress with stripes pattern"
1212,navy,white,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"navy top with white bottom, Shift dress with floral pattern"
1213,navy,white,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",office,"navy top with white bottom, Ballgown dress with bold pattern"
1214,navy,white,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",formal,"navy top with white bottom, Ballgown dress with stripes pattern"
1215,navy,white,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",party,"navy top with white bottom, Ballgown dress with floral pattern"
1216,navy,grey,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"navy top with grey bottom, Sheath dress with bold pattern"
1217,navy,grey,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"navy top with grey bottom, Sheath dress with stripes pattern"
1218,navy,grey,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"navy top with grey bottom, Sheath dress with floral pattern"
1219,navy,grey,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"navy top with grey bottom, Shift dress with bold pattern"
1220,navy,grey,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"navy top with grey bottom, Shift dress with stripes pattern"
1221,navy,grey,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"navy top with grey bottom, Shift dress with floral pattern"
1222,navy,grey,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",evening,"navy top with grey bottom, Ballgown dress with bold pattern"
1223,navy,grey,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",weekend,"navy top with grey bottom, Ballgown dress with stripes pattern"
